حلوه	18730	0.143028136202	0.0998954539848	POS
خطير	7042	0.0737977945136	0.119530723819	NEG
غبي	12306	0.0195655056029	0.0491332803877	NEG
غبى	27	-0.0642709639023	0.0447089919171	NEG
اداؤه عجبني	1	-0.0642709639023	0	NEG
الله	644712	0.139297508479	0.0435763338929	POS
حثالة	9	0.00650161773632	0.0233837885226	NEG
برنس	1950	0.0458012532222	0.0189482135359	POS
اسمر انت حبيبي	0	0	0	NEG
الحيوان	5453	0.0157942434316	0.047123099555	NEG
احا	34230	0.0445582840542	0.0468372671736	NEG
قويه	31748	0.13689833698	0.122219478313	POS
ارهابي	8050	-0.00266903500928	0.0589823814911	NEG
ارهابى	26	0.00581412041981	0.0306826451016	NEG
كيوت	9785	0.0683551397357	0.0153987043787	POS
وليه ناقصه	4	0.0347721805358	0.0175603675622	POS
؟؟ لا	83	0.0302591916424	0.0100645733691	POS
عره	12233	0.0390601023917	0.0383247933944	POS
صحرا	3609	0.0238981260981	0.0422010488518	NEG
بنتش كلب	5	0.0157416203723	0.0180561031979	NEG
رحمن	16285	0.0661972552169	0.0178652378395	POS
متخلفين بيتفرجوا	0	0	0	NEG
بيبقي ارقي	1	0	0	NEG
بتحبنا	61	0.0357020649208	0.012643779897	POS
عليّ	3947	0.0459181324067	0.0278104345387	POS
جبان	2595	-0.00359606680266	0.0454025811491	NEG
شبه امي	35	0.0410263100483	0.011050526169	POS
علي	668805	0.104988022297	0.0887841318152	POS
عظيم	43562	0.164221019497	0.108076726224	POS
بارد	15165	0.0575583423292	0.0305357440341	POS
راجل كبير علق	0	0	0	NEG
يفرقش عنهم	3	0.01503590798	0.0310627648789	NEG
حاجات	13716	0.0468902047101	0.0356030012231	POS
صعيديه الجدعه	0	0	0	NEG
مؤمن	9884	0.0383671813142	0.0320435502692	POS
اكبر واطي	2	0	0.0320435502692	NEG
تزهق	413	0.0119256834439	0.0354891949791	NEG
اولاد الوسخه	196	-0.0181577574781	0.0436059752117	NEG
اخد افوره	1	-0.0181577574781	0	NEG
لقيط	664	0.0157431267407	0.0335909280321	NEG
بحبك	2746	0.0638487356853	0.00363748746133	POS
